Comment ID,Comment Text,Comment Score,Comment Depth,Created Timestamp,Author,Edited,Semantic Label,Semantic Label 2,Semantic Label 3,Major_Semantic
fl6fnri,"Smart copy and will get the agency and award perhaps, but it isn't going to make a difference to the target audience. Let the movie stars come out and speak. It will be followed.",3,0,1584866707.0,mayblum,False,neutral,neutral,positive,neutral
fl6qt3q,"Now do the same but you have to fit 2000 words on the page.

There's India for you.",3,0,1584880343.0,Ruby_Bliel,False,neutral,neutral,positive,neutral
fl60a68,"Best.




Newspaper.




Ever.",9,0,1584850516.0,RijuSarkarJoy,False,positive,positive,positive,positive
fl5y8sk,"N
     I
          C
                 E",2,0,1584848893.0,YoMamaCute,False,neutral,neutral,neutral,neutral
fl662ww,There's a vulnerability in the code. Each character should be seperated by 2.8m (!to scale),2,0,1584855667.0,,False,negative,negative,neutral,negative
fl66yqg, r/designporn,2,0,1584856535.0,Empireofthesausage,False,neutral,neutral,neutral,neutral
fl6eiga,This is going to do an absolute number on India,2,0,1584865197.0,nonhomogeneous,False,negative,positive,neutral,neutral
fl6occd,Clever,2,0,1584877762.0,,False,neutral,positive,positive,positive
fl6oma9,Ha! Way ahead of you there! I’ve been doing that since high school.,2,0,1584878061.0,War-Whorese,False,positive,positive,neutral,positive
fl7ehn2,oh no the rupi kaur virus has spread too.,2,0,1584900079.0,,False,negative,negative,negative,negative
fl7hb5n,This should be cross posted to r/adporn,2,0,1584901729.0,samuelveritas,False,neutral,neutral,neutral,neutral
fl5wu8a,Nice,4,0,1584847794.0,sickboi33,False,positive,positive,positive,positive
fl68ucb,"""Today's Hindu"" will suffice.",2,0,1584858507.0,4everaBau5,False,neutral,neutral,positive,neutral
fl6gqml,But people are still going to gather in mosquos,2,0,1584868105.0,spike_123_,False,neutral,neutral,neutral,neutral
fl5ypd6,Neat. 👏🏼,1,0,1584849257.0,bitterpopsicle,False,positive,neutral,neutral,neutral
fl5zmck,Nicely Spread!,1,0,1584849984.0,sud007,False,positive,positive,positive,positive
fl60c5r,Awesome!,1,0,1584850560.0,ekonis,False,positive,positive,positive,positive
fl6afvi,good thought..let people to follow same for few days,1,0,1584860280.0,tutorialsguru,False,positive,positive,positive,positive
fl6bcil,"So you don’t think this works anymore? 

https://youtu.be/4dPd708Sk98",1,0,1584861327.0,loIll,False,negative,negative,neutral,negative
fl6f8ls,The ball needs to be on that show,1,0,1584866156.0,dirtyviking1337,False,neutral,neutral,neutral,neutral
fl6k6gj,BTK can be known as The Floppydisc Failure,1,0,1584872660.0,dirtyviking1337,False,neutral,negative,negative,negative
fl6lvw3,at first thought printing mistake but then realised it's social distancing,1,0,1584874838.0,phenomenal1117,False,neutral,neutral,negative,neutral
fl6ohxe,r/designporn,1,0,1584877931.0,MonkeyDsarva,False,neutral,neutral,neutral,neutral
fl6qqkw,"Personal space doesnt seem to exist in India, let alone pandemic space.",1,0,1584880273.0,Bmadray,False,negative,negative,negative,negative
fl6qzxq,"Instead of using ""practically,"" this would have been a legitimate use for the word ""literally.""",1,0,1584880532.0,strangebru,False,neutral,neutral,positive,neutral
fl6r69w,The US version is going to create.,1,0,1584880702.0,agirke1,False,neutral,neutral,neutral,neutral
fl73tc7,Easier said than done.,1,0,1584893594.0,,False,neutral,neutral,positive,neutral
fl78dej,It's not that easy in a crowded city,1,0,1584896456.0,americanboy93,False,negative,negative,neutral,negative
fl79nle,Any idea whose doing these ads for Hindu?,1,0,1584897229.0,zombiedaking,False,neutral,neutral,neutral,neutral
fl7e5sq,Plot twist: newspaper delivery boy has the virus,1,0,1584899888.0,theanswerisnt42,False,neutral,negative,negative,negative
fl7g1kd,ButTheGeneralPublicDoesn'tCare #stayinside,1,0,1584900977.0,TheDarkFoundMe,False,negative,negative,neutral,negative
fl7j90t,"Government needs to shut down Temples, Churches Mosques and Gurudwaras immediately. Religious people believe that if they pray they will be safe, but then thode Idiots gather together in massive numbers eventually spreading the virus",1,0,1584902873.0,DayaGatekholna,False,negative,negative,negative,negative
fl7nnxn,"Its not that the editors are creative, there is just nothing else to report on to fill the space lol.",1,0,1584905513.0,apatel150,False,negative,negative,neutral,negative
fl7v98a,Not that easy in a country where privacy is a luxury.,1,0,1584910118.0,osmanfarooqui,False,negative,negative,neutral,negative
fl7x6c6,"In my UK town it seems nooone is taking social distancing seriously...I see it everywhere. Packed buses, shops, streets....it's like they don't think they are part of this...",1,0,1584911282.0,risingpostsupporter,False,negative,negative,negative,negative
fl84u89,"As creative an ad as this is, it does not seem to convey the sense of urgency that is required to take it seriously. It seems like its trying to make ""social distancing"" a cool fad among erudite chennai folk. And that sounds like classic Hindu. I appreciate how this newspaper usually functions but oftentimes in situations of need, its becomes form over function.",1,0,1584915899.0,phusuke,False,negative,negative,neutral,negative
fl90w0h,"""It's this to the from practically easy stop virus spreading""",1,0,1584937553.0,nightyowler,False,neutral,neutral,positive,neutral
fl9hjk2,Dangerous situation. Must take as many precautions to as possible...,1,0,1584956032.0,KDatta1,False,negative,negative,neutral,negative
fl9pvda,Awesome!!,1,0,1584965714.0,Azqaadesigns,False,positive,positive,positive,positive
fmi03ja,It's this to the from practically easy stop virus spreading. Nice.,1,0,1586099367.0,tambaakoonosh,False,positive,positive,positive,positive
fum0nvf,It was actually hard to read is this irony,1,0,1591978632.0,rickbanerr,False,negative,negative,neutral,negative
fusi6pl,"""Its practically this easy to stop the virus from spreading"" wrote it down just in case someone couldn't decipher this ancient text.
Edit: the words are social distancing.",1,0,1592133531.0,Rage_of_ores,False,neutral,neutral,neutral,neutral
fxlur7d,Practice the spelling of practise,1,0,1594442645.0,L0Lmaker,False,neutral,neutral,neutral,neutral
fl5zh6m,It's spreaded already,1,0,1584849869.0,bigppbrb,False,neutral,neutral,neutral,neutral
fl65ihw,"Stay home ,Stay safe ,Stay healthy #fightagainstcorona",1,0,1584855129.0,Kshitij_Kumar_Singh_,False,positive,positive,positive,positive
fl6hl3j,Gee oh boy why didn't I think of that I guess I'll just not go to my job and interact with 100+ people a day,1,0,1584869227.0,wall_of_swine,False,negative,negative,neutral,negative
fl6jdxz,r/ihadastroke,1,0,1584871620.0,MightyFluffyDuck,False,neutral,neutral,neutral,neutral
fl66g1t,"O would strongly urge you to stop buying news papers during these times, if you ever been to station at early mornings you would have seen how they bundle the news papers.",0,0,1584856021.0,tastelesswater,False,negative,negative,negative,negative
fl6c4t0,"No




It’s





Not.",0,0,1584862265.0,turbocomppro,False,neutral,negative,negative,negative
fl6cxt5,"Its this to the from practically easy stop virus spreading

:)",0,0,1584863246.0,suyashgulati,False,positive,positive,neutral,positive
fl6dbjx,It's this to the from practically easy stop virus spreading,0,0,1584863712.0,Citizen_of_bahn,False,negative,neutral,positive,neutral
fl6i5kg,"Yeah right, have you ever been to India?",0,0,1584869978.0,Garathon,False,neutral,neutral,neutral,neutral
fl6pd7b,"It's



Not



Necessary




To 



Waste 



So 



Much



Paper



To 



Give



An 



Advice



Most 



People



Cannot



Afford



To



Follow",0,0,1584878855.0,Wondering_Filmmaker,False,neutral,negative,negative,negative
fl5yt6c,"Well, if you say it like that..",-5,0,1584849341.0,kantaBane,False,negative,neutral,neutral,neutral
fl67u7e,r/designporn,-2,0,1584857426.0,sawucomin18,False,neutral,neutral,neutral,neutral
fl6715p,Hindu lost respect when they condemn the death penalty given to nirbhaya rapists. Shame,-1,0,1584856603.0,RememberSaulstone,False,negative,negative,negative,negative
fl6413v,r/sbeve,-6,0,1584853737.0,RedSeventyFive,False,neutral,neutral,neutral,neutral
fl67yda,Why.      Not .       Working.  In .       Italy.   ?,-2,0,1584857545.0,,False,negative,negative,neutral,negative
fl67uyf,R/desingpron,-4,0,1584857447.0,sawucomin18,False,neutral,neutral,neutral,neutral
fl6cqip,This is really stupid...,-4,0,1584862994.0,cruiseforever11,False,negative,negative,negative,negative
fl5y9hk,Those who can afford to are also more likely to be the carriers.,119,1,1584848909.0,,False,neutral,neutral,neutral,neutral
fl60m4d,"People don't seem to understand the seriousness of a pandemic. Yet.   

This country will have a hell of an education in the coming days and weeks. The cost will be tragic.",81,1,1584850784.0,Macaulayputra,False,negative,negative,negative,negative
fl5ydz2,[deleted],14,1,1584849007.0,,False,neutral,neutral,negative,neutral
fl68a1c,Keep clapping. The sound energy will anhialate all bacteria. Simples. It's a genius move. If the bacteria doesn't die we will know that the Pakistani Congress wallahs didn't do the clapping right,8,1,1584857893.0,randomchap432,False,positive,neutral,positive,positive
fl70u03,"Seeing this first hand in Boston. Our cases are spiking and health care providers are scrambling to test.

Stay home, stay safe.

Improvise, overcome and adapt.

Much love.",2,1,1584890682.0,IamAtripper,False,negative,positive,positive,positive
fl7j2vx,You are expecting too much from the cultured fellow citizens we have. They came out of there houses and conducted rallies to celebrate their quarantine.,1,1,1584902773.0,,False,neutral,neutral,neutral,neutral
flk1j38,"Please help me I'm getting harrased by my stalkers,, local police is not helping me,I need urgent help ,please save me.",1,1,1585231920.0,torturedsoul1204,False,negative,negative,neutral,negative
fl60zjr,"Newspapers are probably a very low probability of transmission. The only real way of a transmission would be if the delivery person had covid, and then you're multiplying that probability with the the probability that they transferred it to the paper times the probability that it survived the few hours between when it was delivered to when it was picked up by the customer.

Given the current situation, I think news is more valuable the reducing this minor risk scenario.",57,1,1584851088.0,tdrhq,False,neutral,neutral,neutral,neutral
fl6l4sp,How can I sterlise a newspaper,5,1,1584873878.0,coronasur,False,neutral,neutral,neutral,neutral
fl60dxi,Black mirror- episode 2- Article 17 deleted,22,1,1584850600.0,,False,neutral,neutral,negative,neutral
fl6hviu,"Not a big deal for the introverts like me who practice social distancing round the year. 

But on a serious note, not every one can afford to do it. Leaving aside the people it kills directly, the economic cost of this will destroy a lot of lives. A lot of businesses are going bankrupt.",10,1,1584869608.0,UltraNemesis,False,negative,negative,negative,negative
fl5xc9l,"who 


are 

also 

the 

carriers 

of 

the 

virus 

in 

most 

cases",82,1,1584848184.0,MrRabbit7,False,neutral,neutral,neutral,neutral
fl6smj8,"Most random book I've ever read, 12 pages in and I'm like wtf is happening?",1,1,1584882079.0,tboyacending,False,negative,negative,neutral,negative
fl7makv,We may not be testing enough,3,1,1584904691.0,poetrypass_,False,negative,negative,neutral,negative
fl6snd5,"Yup, seconded.",1,1,1584882100.0,tboyacending,False,positive,neutral,neutral,neutral
fl6il07,How so? Kushmir is in isolation so it's only fair rest of India has the same lock down and isolation.,2,1,1584870553.0,Sufficient-Junket,False,neutral,neutral,negative,neutral
flq8knk,"The most affected are day to day poor workers, miss me with your sneaky anti-Islam sentiments.",1,1,1585383699.0,A_KKKid,False,negative,negative,negative,negative
fl6fo4n,Doesn't mean we can't stop it from spreading further,5,1,1584866720.0,throwatmethebiggay,False,neutral,neutral,neutral,neutral
fl6g69m,"It was too late, those dying were infected about 20 days ago, before their lockdown",0,1,1584867372.0,Newveeg,False,negative,negative,negative,negative
fl5yfmk,Very true! Let's hope it stays that way.,35,2,1584849042.0,neutralgr3y,False,positive,positive,positive,positive
fl6apvh,My mates are still going to office and planning team lunches etc.,35,2,1584860595.0,Cynaren,False,neutral,neutral,neutral,neutral
fl635a0,[deleted],40,2,1584852941.0,,False,neutral,neutral,negative,neutral
fl62vah,"Yeah, scary!",8,2,1584852692.0,neutralgr3y,False,negative,neutral,negative,negative
fl6s5tx,"Precisely! If a similar pandemonium like in Italy happens here, we won't be able to contain the outbreak. The population density alone explains a lot.

&#x200B;

* *Italy   \~200/****/km******^(2)***   *-   53,578 cases (42,681 Active)*
* *Germany    \~* **233** ***/km******^(2)***   *-  23,129 cases (22,797 Active)*
* Spain \~**93** ***/km******^(2)***     \-*28,603 cases (24,304 Active)*
* *USA - 34*/km***^(2)***    \-*27,111 cases (26,595 Active)*

\----------------------------------------------------------------------

*Meanwhile, in India -* ***414 /km******^(2)***  *- 341 cases (312 Active)*

*(Good to see that over the past month, the* ***rate of increase*** *in India is not high like in USA or similar countries)*

======================================

*If the outbreak goes out of control here, we won't be able to contain it, for we lack the facilities and economy to sustain that, and also we have a very large population density.*

*All countries have only limited medical resources, so lesser the cases, more efficient the health sector will be. This is what happening in Italy now, where number of cases exceeds the capability of the sector, leading to desolation.*

\-------------------------------------------------------------------------

*If the COVID-19 goes in to a chaos here, the crisis will be  utter havoc.*

*Here is why isolation/quarantine matters a lot in India.  Let's hope such a situation won't happen here, which depends on our own behaviour for the safety of all.*

\-----------------------------------------------------------------------",4,2,1584881653.0,Xenomorph007,1584881950.0,negative,negative,negative,negative
fl89w4o,"In Europe people started freaking out when celebrities started getting sick and dying, and politicians started dropping down dead or collapsing in TV on Parliament and they realised they were on their own and this disease gets you in seconds. 

Social distancing doesn't work because the virus survives for 3 hours in cold North European air (even longer in hot humid tropical air like we have), and for 3 days on most surfaces like food or stores where you buy your food. 

I tried warning my colleagues in Mumbai and even said you can still buy the cure for 58 rupees ($0.60 Cents) in pharmacies here, pharmacy Wallas didn't even know what they were handing out was now worth thousands of Dollars on eBay in the US and Japan, and would even order boxes more from the manufacturer... Now the entire rich Western world and rich Asia has bought up the supply for years to come, and since it's an organic based medication it will take years or even decades to make enough for the Southern Hemisphere. 

I don't even think people here realise the scale of fucked India is.... China lied, there are people still dying there, we now know even in the most advanced developed countries in the world the death rate is about 6% - 8%, the only difference is how long your country can keep the needed ratio of one doctor per two or three respirators to constantly adjust them going before they start dropping down sick or dead too... We also now know young people are just as badly effected, if not worse, they just take longer to have their lung function permanently eaten away by the virus (the dry cough that seemingly goes on forever), until you just keel over or drop down dead like a stroke patient (you just collapse after 30 days choking on pink foam like they're seeing in New York).  

Oh, and China mobile lost 7.8 million customers in a single month (their only one state mobile company), and 5 million landline / internet subscribers in Wuhan alone. 

I tried telling all my friends and colleagues here in India, and warning my family in Australia. I even offered to get the medication for them even if they didn't believe it, I WORK IN MEDICINE AND STILL NOBODY BELIEVED ME! Even in Australia it's summer party BBQ season still, out of sight out of mind I guess. 

Only one person paid attention, a cosmetic surgeon in Mumbai, she took the time to read the studies I'd received and understand why the specific combo of medicine would work even for a virus all your medical instincts are telling you it shouldn't work on... Now she's pestering me hourly on WhatsApp just to say thank you lol.",1,2,1584918958.0,SmartInvestigator,False,negative,negative,negative,negative
fl601g4,"> SARS-CoV-2 remained viable in **aerosols** throughout the duration of our experiment (**3 hours**), with a reduction in infectious titer from 103.5 to 102.7 TCID50 per liter of air. This reduction was similar to that observed with SARS-CoV-1, from 104.3 to 103.5 TCID50 per milliliter

Source- [https://www.nejm.org/doi/10.1056/NEJMc2004973](https://www.nejm.org/doi/10.1056/NEJMc2004973)",24,2,1584850316.0,,False,neutral,neutral,neutral,neutral
fl5yqnr,"That's fake news. They stay for sometime in the suspended mucus drops which are expelled when the infected sneeze or cough. But they can stay on surfaces of objects for a longer time. They are put there when the infected person touches the objects after getting mucus or tears on the hands.

Edit: I have updated my stand in my other comment. The droplets in aerosol form stay in the air for a longer time.
https://www.nejm.org/doi/10.1056/NEJMc2004973",12,2,1584849285.0,neutralgr3y,1584852897.0,neutral,neutral,negative,neutral
fl5zq3u,There is a report claiming [30 minutes](https://www.nytimes.com/2020/03/17/health/coronavirus-surfaces-aerosols.html).,3,2,1584850067.0,,False,neutral,neutral,neutral,neutral
fl6ka0a,Well it can stay in air for 3 hours but it can stay alive on surface for nearly 72 hours . Now image how much havoc it causes in a densely populated country.,2,2,1584872788.0,rs047,False,negative,negative,negative,negative
fl6okeo,Whahahwhahahahehaha...,2,2,1584878004.0,enkaystandsforenkay,False,positive,neutral,neutral,neutral
flgacf2,All the best. Stay safe!,2,2,1585136817.0,neutralgr3y,False,positive,positive,positive,positive
fl61gcv,Surely more than one person is involved between the printing press and the end user? I guess your point on probability is still valid but it's an easily substituted product if news is what you're after.,23,2,1584851482.0,ramani91,False,neutral,neutral,neutral,neutral
flc55qz,Our and most apartments nearby (North Bangalore) have banned newspapers.,1,2,1585020180.0,neutralgr3y,False,neutral,negative,negative,negative
fl7e7f0,Set it on fire. I heard the virus can't survive in heat.,4,2,1584899914.0,Desperado619,False,negative,negative,negative,negative
fl6ppka,Pour some sanitizer over it,2,2,1584879211.0,NedDeadStark,False,neutral,neutral,neutral,neutral
fl6lwfq,Lmao,1,2,1584874857.0,chotaloda,False,neutral,positive,positive,positive
fl7102y,Yes financial measures to protect lower wage workers is the need of the hour,2,2,1584890875.0,IamAtripper,False,neutral,neutral,negative,neutral
fl5yc02,Seconded.,17,2,1584848964.0,,False,neutral,neutral,neutral,neutral
fl5yeo2,[removed],29,2,1584849021.0,,False,neutral,neutral,negative,neutral
fl7nd5j,Makes sense,2,2,1584905332.0,xiaogege1,False,neutral,neutral,positive,neutral
fl6fs1i,We can stop as Indians say namaste,0,2,1584866861.0,bigppbrb,False,neutral,neutral,negative,neutral
fl6gd1u,Same will happen here then,1,2,1584867615.0,,False,neutral,neutral,neutral,neutral
fl6f4ab,"My office has given work from home from tomorrow but my project TL has still asked us to come to the office till the next week because we have a deadline for the new feature in the App. 

People are dying. Who gives a shit about the new feature?",24,3,1584865996.0,FrankUnderwoodX,1584880806.0,negative,negative,negative,negative
fl70xbn,"Please ask them to do so at their own residence. In Massachusetts there is a ban on gathering of more than 25. Only essential services are out and around.

These measures may seem extreme, however they are the price to we need to pay to stay safe.",6,3,1584890787.0,IamAtripper,False,neutral,neutral,negative,neutral
fl9hs9g,That is absolutely ridiculous! Two MPs have been tested postive by attending a party where the singer tested positive. And you guys are planning team lunches? And you say you are educated?,1,3,1584956352.0,KDatta1,False,negative,negative,negative,negative
fl7pvjs,True. Soon when the situation becomes similar to Italy or Iran then only we will understand the seriousness of it.,1,3,1584906844.0,bytecipher-sorcerous,False,neutral,neutral,neutral,neutral
fl94dha,It’s not true that this virus stays longer in heat and humidity like India. That’s absolutely not true. I appreciate the fear and anxiety but this increases it for everyone else. 🙏,1,3,1584940628.0,punkqueen2020,False,negative,negative,neutral,negative
fl62tnd,"Damn!! This is even more scary. Even if it won't be 3 hours in a real world environment, like crowded buses and trains, it is something to be worried about. If it will be suspended for a long time, then in enclosed spaces staying a meter away from the next person won't amount to much!",19,3,1584852652.0,neutralgr3y,False,negative,negative,negative,negative
fl6ar21,"This was in a lab environment, they don't aerolize by default.",5,3,1584860635.0,Cynaren,False,neutral,neutral,neutral,neutral
fl5yw0w,[deleted],3,3,1584849403.0,,False,neutral,neutral,negative,neutral
fl69pkw,"Even if that is the case, only the top and bottom paper of a bundle is vulnerable.",11,3,1584859462.0,shezadaa,False,neutral,negative,neutral,neutral
fl60o71,I like it how you censored bitch but not fucking,29,3,1584850833.0,grovenibbr,False,negative,negative,neutral,negative
fl6ftb0,"Even if you're in close proximity of a carrier, that'll probably be enough to transmit the virus.

Direct touching certainly helps, but isn't the sole cause.",2,3,1584866907.0,throwatmethebiggay,False,negative,neutral,positive,neutral
fl6gepx,Not if you’re far enough behind,1,3,1584867675.0,Newveeg,False,neutral,neutral,neutral,neutral
fl6fi1u,">People are dying. Who gives a shit about the new feature?

Lmao, same. 

""Sprint needs to go according to plan guys, so better to come to office"". Fuck that.",20,4,1584866499.0,Cynaren,False,negative,negative,negative,negative
fl6kjzo,"Well, If you have not quit your job that asks you to come to office yet, you do.",-12,4,1584873151.0,Positive-Fix,False,neutral,neutral,neutral,neutral
fl9u0mx,"I've been working from home for the past week. They officially announced remote work today. Kinda late, but better than never.",1,4,1584969241.0,Cynaren,False,positive,positive,positive,positive
fl9fu98,"I'm a viroloist... 

The virus isn't even killed at 300c so our usual method of steralising medical equipment in high pressure steam reactors is useless also, hence the respirator shortage.",2,4,1584953782.0,SmartInvestigator,False,negative,negative,negative,negative
fl666tk,"Air is the least of your worries in buses and trains. The virus can stay alive for 72 hours on surfaces made of plastic and stainless steel.

https://www.businessinsider.com/coronavirus-lifespan-on-surfaces-graphic-2020-3",20,4,1584855771.0,flying_ina_metaltube,False,neutral,neutral,negative,neutral
fl66wtv,This also means that employers have to be thoughtful and allow staff to stay at home for at least 2 weeks. This includes the poor maids and Dhobi etc.,9,4,1584856480.0,punkqueen2020,False,neutral,neutral,negative,neutral
fl655cc,"Once it's in the air in a crowded environment, it may be difficult to avoid it if it remains viable for upto 3 hours. So it's imperative to wear mask, not just to avoid contracting the virus but more importantly to limit spreading it in case we have, and to cough into a tissue and bin it immediately, or to cough or sneeze into the elbow.",4,4,1584854780.0,alou404,False,neutral,neutral,neutral,neutral
fl6ptkx,Except if people cough or sneeze without covering their mouths.,1,4,1584879329.0,Heroic_Raspberry,False,neutral,negative,neutral,neutral
fl5z2xo,"Regular hand washing is preferred, but sanitizing is better than nothing. And yes, that plus social distancing is enough. The purpose is not so much to prevent you from getting the virus, but to stop the spread of it should you have it.",10,4,1584849554.0,MissionStatistician,False,neutral,neutral,neutral,neutral
fl71dlq,...and the most important don't touch your face. The virus isn't going through your skin it needs those sexy holes to penetrate.,1,4,1584891304.0,SuminderJi,False,negative,negative,negative,negative
fl6bpgm,But then vendor is at risk again,5,4,1584861749.0,ptsdexpert,False,negative,negative,neutral,negative
fl611wn,gotta respect women.,30,4,1584851142.0,ThePenguinWhoLived,False,neutral,positive,neutral,neutral
fl6fuqm,So we are like touch me not planet 😂,1,4,1584866958.0,bigppbrb,False,neutral,neutral,neutral,neutral
fl6lvvs,And how should we survive without a salary?,6,5,1584874838.0,fnord_happy,False,neutral,negative,neutral,neutral
fl9j1xn,"I am a virologist as well. The point is we don’t know if this virus proliferates in humidity and heat which is what the post said. We don’t know enough is true, we must treat everyone including ourselves as transmitting this virus and therefore self isolate.",1,5,1584957984.0,punkqueen2020,False,negative,neutral,neutral,neutral
fl8a05b,"We're actually finding it's longer than that in the US and Europe now we have access to real world test cases, especially in supermarkets / stores and food items.

It's less like ""up to"" and more like ""a bare minimum of"". It depends on the temperature / humidity (the higher the worse), because it's not just the virus but the spores it sheds (like seeds) that can survive in space and aren't killed by usual bleach etc.

There's also already 2 major families of the virus that have evolved that we've seen in autopsies, one is still fatal but gets you quietly, the other is much more aggressive and very brutal, and affects young people worse than old (this was theorised based on our data on the Spanish Flu). There should also be a third strain evolving soon and clinical outcomes seem to be supporting that theory. 

The biggest issue is the inaccuracy of the tests, everyone is demanding one but it's no use if you catch the virus from the air around the nurse delivering it. Our best portable tests are still only at best 50% accurate if used perfectly under ideal circumstances.",2,5,1584919026.0,SmartInvestigator,1584919414.0,neutral,neutral,neutral,neutral
fl8apgq,"It needs to be 2 months, the UK admitted it could be up to 14.",1,5,1584919451.0,SmartInvestigator,False,neutral,neutral,neutral,neutral
fl6qr5p,">Aerosols (<5 μm) containing SARS-CoV-2 (105.25 50% tissue-culture infectious dose [TCID50] per milliliter) or SARS-CoV-1 (106.75-7.00 TCID50 per milliliter) were **generated with the use of a three-jet Collison nebulizer and fed into a Goldberg drum to create an aerosolized environment.**

Kindly read article before spreading misinformation. Thanks.",1,5,1584880289.0,Cynaren,False,neutral,neutral,neutral,neutral
fl6evtu,Yes.,3,5,1584865683.0,shezadaa,False,neutral,positive,neutral,neutral
fl61mbw,Privileged assholes are privileged assholes. Them having a vagina doesn’t change much.,10,5,1584851621.0,MrRabbit7,False,negative,negative,neutral,negative
fl6fvz2,Nah bro. We're like see me not plant,1,5,1584867001.0,throwatmethebiggay,False,neutral,neutral,neutral,neutral
fl6qbtc,And how should a company survive without business?,-6,6,1584879850.0,Positive-Fix,1584909568.0,neutral,neutral,neutral,neutral
fl8y8eo,14 weeks you mean?,1,6,1584935423.0,punkqueen2020,False,neutral,neutral,neutral,neutral
fl6ret5,"That's one way to produce aerosols. Coughing is a bit more natural way... It just means a droplet with the virus in it, suspended in air. Of course they'll reproduce it mechanically in the lab.

https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4615563/",2,6,1584880936.0,Heroic_Raspberry,False,neutral,neutral,negative,neutral
fl670ad,Awww! Don’t be mean! She’s an idiot but women are like men some are nice some are morons!,2,6,1584856578.0,punkqueen2020,False,negative,negative,neutral,negative
fl6fybk,"Nice this way we will stop dating and sex 
Poor loverly  people it's time for phone sex hehe",1,6,1584867084.0,bigppbrb,False,positive,positive,neutral,positive
fl90dn2,"No **14 MONTHS**

Europeans and Americans are in this for the long term. 

India still seems to be believing the WHO, run by a communist terrorist who doesn't have a medical PhD, isn't a doctor, who was opposed by his own countries government for his criminal actions (Ethiopia) in the past, and got caught previously in 2017 taking bribes from China.",1,7,1584937128.0,SmartInvestigator,False,negative,negative,negative,negative
fl92iyt,What’s his name??,1,8,1584938945.0,punkqueen2020,False,neutral,neutral,neutral,neutral
fl9fydd,"Tedros Adhanom, **THE HEAD OF THE WHO** (World Heath Organisation)

>""Tedros was elected to his position with the WHO in 2017, despite the fact that he was not trained as a medical doctor and had no global health management experience. A former minister of health and minister of foreign affairs for Ethiopia, Tedros is an executive member of the Tigray People’s Liberation Front (TPLF) political party, which came to power through a struggle in 1991 and has been listed as a perpetrator in the Global Terrorism Database. After he became the WHO’s chief, critics questioned Tedros’s attempt to appoint then-Zimbabwe dictator Robert Mugabe as a WHO goodwill ambassador. ""


https://thehill.com/opinion/international/487851-china-and-the-whos-chief-hold-them-both-accountable-for-pandemic",1,9,1584953930.0,SmartInvestigator,False,neutral,neutral,negative,neutral
fl9iw8t,🙏🙏🙏,2,1,1584957780.0,punkqueen2020,False,positive,neutral,neutral,neutral
